date,balance,non-trade,cumm_pnl,daily_return,cumm_returns*
2024-04-02,3375961.36,100000.0,3275961.36,4.08325,373.37979
2024-04-03,3387910.6,100000.0,3287910.6,0.35395,373.73375
2024-04-04,3363679.14,100000.0,3263679.14,-0.71523,373.01851
2024-04-05,3311098.23,100000.0,3211098.23,-1.5632,371.45532
2024-04-06,3299171.29,100000.0,3199171.29,-0.36021,371.09511
2024-04-07,3322980.09,100000.0,3222980.09,0.72166,371.81677
2024-04-08,3357293.94,100000.0,3257293.94,1.03262,372.84939
2024-04-09,3320672.06,100000.0,3220672.06,-1.09082,371.75857
2024-04-10,3303810.05,100000.0,3203810.05,-0.50779,371.25078
2024-04-11,3283221.91,100000.0,3183221.91,-0.62316,370.62762
2024-04-12,3265720.5,100000.0,3165720.5,-0.53306,370.09456
2024-04-13,3473938.66,100000.0,3373938.66,6.37587,376.47044
2024-04-14,3539743.31,100000.0,3439743.31,1.89424,378.36467
2024-04-15,3516833.27,100000.0,3416833.27,-0.64722,377.71745
2024-04-16,3535066.79,100000.0,3435066.79,0.51846,378.23591
2024-04-17,3535066.79,100000.0,3435066.79,0.0,378.23591
2024-04-18,3515417.98,100000.0,3415417.98,-0.55583,377.68009
2024-04-19,3491968.97,100000.0,3391968.97,-0.66703,377.01306
2024-04-20,3506689.06,100000.0,3406689.06,0.42154,377.4346
2024-04-21,3506689.06,100000.0,3406689.06,0.0,377.4346
2024-04-22,3506689.06,100000.0,3406689.06,0.0,377.4346
2024-04-23,3506689.06,100000.0,3406689.06,0.0,377.4346
2024-04-24,3515411.33,100000.0,3415411.33,0.24873,377.68333
2024-04-25,3515411.33,100000.0,3415411.33,0.0,377.68333
2024-04-26,3515411.33,100000.0,3415411.33,0.0,377.68333
2024-04-27,3535912.94,100000.0,3435912.94,0.58319,378.26652
2024-04-28,3533430.21,100000.0,3433430.21,-0.07021,378.19631
2024-04-29,3533430.21,100000.0,3433430.21,0.0,378.19631
2024-04-30,3409145.88,100000.0,3309145.88,-3.51738,374.67892
2024-05-01,3624586.05,100000.0,3524586.05,6.31948,380.9984
2024-05-02,3579210.73,100000.0,3479210.73,-1.25188,379.74652
2024-05-03,3579210.73,100000.0,3479210.73,0.0,379.74652
2024-05-04,3579210.73,100000.0,3479210.73,0.0,379.74652
2024-05-05,3579210.73,100000.0,3479210.73,0.0,379.74652
2024-05-06,3607117.54,100000.0,3507117.54,0.77969,380.52621
2024-05-07,3607117.54,100000.0,3507117.54,0.0,380.52621
2024-05-08,3607117.54,100000.0,3507117.54,0.0,380.52621
2024-05-09,3606092.55,100000.0,3506092.55,-0.02842,380.4978
2024-05-10,3506489.12,100000.0,3406489.12,-2.76209,377.73571
2024-05-11,3508018.36,100000.0,3408018.36,0.04361,377.77932
2024-05-12,3508018.36,100000.0,3408018.36,0.0,377.77932
2024-05-13,3474229.79,100000.0,3374229.79,-0.96318,376.81614
2024-05-14,3418629.77,100000.0,3318629.77,-1.60036,375.21579
2024-05-15,3418722.03,100000.0,3318722.03,0.0027,375.21849
2024-05-16,3512577.47,100000.0,3412577.47,2.74534,377.96382
2024-05-17,3511814.93,100000.0,3411814.93,-0.02171,377.94211
2024-05-18,3602984.54,100000.0,3502984.54,2.59608,380.5382
2024-05-19,3602984.54,100000.0,3502984.54,0.0,380.5382
2024-05-20,3605923.29,100000.0,3505923.29,0.08156,380.61976
2024-05-21,3623577.0,100000.0,3523577.0,0.48958,381.10934
2024-05-22,3623577.0,100000.0,3523577.0,0.0,381.10934
2024-05-23,3620785.01,100000.0,3520785.01,-0.07705,381.03228
2024-05-24,3597188.34,100000.0,3497188.34,-0.6517,380.38058
2024-05-25,3608683.92,100000.0,3508683.92,0.31957,380.70016
2024-05-26,3596827.68,100000.0,3496827.68,-0.32855,380.37161
2024-05-27,3599032.34,100000.0,3499032.34,0.06129,380.4329
2024-05-28,3578586.94,100000.0,3478586.94,-0.56808,379.86482
2024-05-29,3561836.39,100000.0,3461836.39,-0.46808,379.39674
2024-05-30,3540158.72,100000.0,3440158.72,-0.60861,378.78814
2024-05-31,3514046.4,100000.0,3414046.4,-0.7376,378.05053
2024-06-01,3502070.84,100000.0,3402070.84,-0.34079,377.70974
2024-06-02,3502070.84,100000.0,3402070.84,0.0,377.70974
2024-06-03,3459175.8,100000.0,3359175.8,-1.22485,376.48489
2024-06-04,3461614.61,100000.0,3361614.61,0.0705,376.5554
2024-06-05,3475264.98,100000.0,3375264.98,0.39434,376.94973
2024-06-06,3513437.36,100000.0,3413437.36,1.0984,378.04813
2024-06-07,3459219.91,100000.0,3359219.91,-1.54315,376.50499
2024-06-08,3455825.86,100000.0,3355825.86,-0.09812,376.40687
2024-06-09,3455825.86,100000.0,3355825.86,0.0,376.40687
2024-06-10,3455825.86,100000.0,3355825.86,0.0,376.40687
2024-06-11,3564598.2,100000.0,3464598.2,3.14751,379.55438
2024-06-12,3494235.73,100000.0,3394235.73,-1.97392,377.58045
2024-06-13,3494235.73,100000.0,3394235.73,0.0,377.58045
2024-06-14,3528232.33,100000.0,3428232.33,0.97293,378.55339
2024-06-15,3549376.2,100000.0,3449376.2,0.59928,379.15266
2024-06-16,3549376.2,100000.0,3449376.2,0.0,379.15266
2024-06-17,3549376.2,100000.0,3449376.2,0.0,379.15266
2024-06-18,3523807.14,100000.0,3423807.14,-0.72038,378.43228
2024-06-19,3523807.14,100000.0,3423807.14,0.0,378.43228
2024-06-20,3479286.63,100000.0,3379286.63,-1.26342,377.16886
2024-06-21,3505510.68,100000.0,3405510.68,0.75372,377.92258
2024-06-22,3492768.0,100000.0,3392768.0,-0.3635,377.55908
2024-06-23,3510106.34,100000.0,3410106.34,0.49641,378.05548
2024-06-24,3760347.15,100000.0,3660347.15,7.12915,385.18464
2024-06-25,3687941.1,100000.0,3587941.1,-1.92552,383.25912
2024-06-26,3687941.1,100000.0,3587941.1,0.0,383.25912
2024-06-27,3687941.1,100000.0,3587941.1,0.0,383.25912
2024-06-28,3687941.1,100000.0,3587941.1,0.0,383.25912
2024-06-29,3687941.1,100000.0,3587941.1,0.0,383.25912
2024-06-30,3687941.1,100000.0,3587941.1,0.0,383.25912
2024-07-01,3687941.1,100000.0,3587941.1,0.0,383.25912
2024-07-02,3692277.78,100000.0,3592277.78,0.11759,383.37671
2024-07-03,3730907.52,100000.0,3630907.52,1.04623,384.42294
2024-07-04,3941927.78,100000.0,3841927.78,5.656,390.07895
2024-07-05,4122629.54,100000.0,4022629.54,4.5841,394.66304
2024-07-06,4138773.57,100000.0,4038773.57,0.3916,395.05464
2024-07-07,4152303.4,100000.0,4052303.4,0.3269,395.38154
2024-07-08,4189902.23,100000.0,4089902.23,0.90549,396.28703
2024-07-09,4211954.72,100000.0,4111954.72,0.52632,396.81336
2024-07-10,4219759.55,100000.0,4119759.55,0.1853,396.99866
2024-07-11,4238419.06,100000.0,4138419.06,0.44219,397.44085
2024-07-12,4264061.75,100000.0,4164061.75,0.60501,398.04586
2024-07-13,4264061.75,100000.0,4164061.75,0.0,398.04586
2024-07-14,4275172.82,100000.0,4175172.82,0.26057,398.30644
2024-07-15,4282924.66,100000.0,4182924.66,0.18132,398.48776
2024-07-16,4321037.15,100000.0,4221037.15,0.88987,399.37763
2024-07-17,4393068.86,100000.0,4293068.86,1.667,401.04463
2024-07-18,4393068.86,100000.0,4293068.86,0.0,401.04463
2024-07-19,4220267.32,100000.0,4120267.32,-3.9335,397.11112
2024-07-20,4220701.07,100000.0,4120701.07,0.01028,397.1214
2024-07-21,4246563.76,100000.0,4146563.76,0.61276,397.73416
2024-07-22,4298460.16,100000.0,4198460.16,1.22208,398.95624
2024-07-23,4298460.16,100000.0,4198460.16,0.0,398.95624
2024-07-24,4296880.17,100000.0,4196880.17,-0.03676,398.91948
2024-07-25,4296880.17,100000.0,4196880.17,0.0,398.91948
2024-07-26,4296140.83,100000.0,4196140.83,-0.01721,398.90228
2024-07-27,4138551.81,100000.0,4038551.81,-3.66815,395.23412
2024-07-28,4152779.23,100000.0,4052779.23,0.34378,395.5779
2024-07-29,4118881.58,100000.0,4018881.58,-0.81626,394.76164
2024-07-30,4118881.58,100000.0,4018881.58,0.0,394.76164
2024-07-31,4134354.67,100000.0,4034354.67,0.37566,395.1373
2024-08-01,4211391.67,100000.0,4111391.67,1.86334,397.00064
2024-08-02,4211391.67,100000.0,4111391.67,0.0,397.00064
2024-08-03,4213881.7,100000.0,4113881.7,0.05913,397.05976
2024-08-04,4213881.7,100000.0,4113881.7,0.0,397.05976
2024-08-05,4073598.13,100000.0,3973598.13,-3.32908,393.73068
2024-08-06,4089323.88,100000.0,3989323.88,0.38604,394.11672
2024-08-07,4111217.38,100000.0,4011217.38,0.53538,394.6521
2024-08-08,4141802.23,100000.0,4041802.23,0.74394,395.39604
2024-08-09,4141802.23,100000.0,4041802.23,0.0,395.39604
2024-08-10,4154758.69,100000.0,4054758.69,0.31282,395.70886
2024-08-11,4159645.19,100000.0,4059645.19,0.11761,395.82648
2024-08-12,4295978.29,100000.0,4195978.29,3.27752,399.10399
2024-08-13,4307504.78,100000.0,4207504.78,0.26831,399.3723
2024-08-14,4317538.9,100000.0,4217538.9,0.23295,399.60525
2024-08-15,4310725.15,100000.0,4210725.15,-0.15782,399.44743
2024-08-16,4312445.16,100000.0,4212445.16,0.0399,399.48733
2024-08-17,4321380.53,100000.0,4221380.53,0.2072,399.69453
2024-08-18,4321380.53,100000.0,4221380.53,0.0,399.69453
2024-08-19,4321380.53,100000.0,4221380.53,0.0,399.69453
2024-08-20,4332684.03,100000.0,4232684.03,0.26157,399.9561
